@context,@type,name,description,url,offers,gtin13,brand.@type,brand.name,brand.image,brand.url,aggregateRating.@type,aggregateRating.ratingValue,aggregateRating.reviewCount,image,sku,category,weight,color
https://schema.org,Product,Porter 46 Travel Pack,"Just as comfortable in overhead storage as it is in train cars, the Osprey Porter 46 travel pack is the is versatile weekender that offers the simplicity of a gear-hauling duffel.",https://www.rei.com/product/171303/osprey-porter-46-travel-pack,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1713030003', 'url': 'https://www.rei.com/product/171303/osprey-porter-46-travel-pack', 'priceValidUntil': '2022-02-17', 'sku': '1713030003', 'price': '160.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1713030002', 'url': 'https://www.rei.com/product/171303/osprey-porter-46-travel-pack', 'priceValidUntil': '2022-02-17', 'sku': '1713030002', 'price': '160.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1713030001', 'url': 'https://www.rei.com/product/171303/osprey-porter-46-travel-pack', 'priceValidUntil': '2022-02-17', 'sku': '1713030001', 'price': '160.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0843820101744', '0843820101720', '0843820104240']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.3,12,https://www.rei.com/media/product/171303,171303,Travel Packs,3 lbs. 4.2 oz.,"['Black', 'Haybale']"
https://schema.org,Product,Cyclone Roll-Top Pack - 32 Liters,"Born from the legacy of the most iconic DAKINE surf pack, the Cyclone Roll Top 32-liter pack offers wet and dry gear storage and a waterproof build hat keeps you going when the forecast turns.",https://www.rei.com/rei-garage/product/190528/dakine-cyclone-roll-top-pack-32-liters,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1905280001', 'sku': '1905280001', 'price': '58.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1905280002', 'sku': '1905280002', 'price': '58.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}]","['0419052800016', '0419052800023']",Brand,DAKINE,https://satchel.rei.com/media/img/brand-logos/315.gif,https://www.rei.com/rei-garage/b/dakine,AggregateRating,2.2,13,,,,,
https://schema.org,Product,Arcane Large Top Zip Pack,"With a zippered top and a modern vibe, the Osprey Arcane Large Top Zip pack is ready and willing to take on your urban adventures with security features to help protect the contents.",https://www.rei.com/rei-garage/product/179666/osprey-arcane-large-top-zip-pack,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1796660001', 'sku': '1796660001', 'price': '41.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1796660002', 'sku': '1796660002', 'price': '41.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1796660003', 'sku': '1796660003', 'price': '41.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}]","['0417966600012', '0417966600029']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/rei-garage/b/osprey,AggregateRating,3.5,2,,,,,
https://schema.org,Product,Deva 70 Pack - Women's,"Extended trail trips, winter weekends and new adventures are all possible with the Gregory Deva 70 women's pack. Its customizable suspension system makes long trail miles fly by in comfort.",https://www.rei.com/product/123206/gregory-deva-70-pack-womens,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060001', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1232060001', 'price': '164.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060006', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1232060006', 'price': '164.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060005', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1232060005', 'price': '164.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060004', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1232060004', 'price': '164.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060003', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1232060003', 'price': '164.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1232060002', 'url': 'https://www.rei.com/product/123206/gregory-deva-70-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1232060002', 'price': '164.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0190207012880', '0190207012835', '0190207012859', '0190207012873', '0190207012842', '0190207012866']",Brand,Gregory,https://satchel.rei.com/media/img/brand-logos/497.gif,https://www.rei.com/b/gregory,AggregateRating,4.6,55,https://www.rei.com/media/product/123206,123206,Backpacking Packs,XS: 4 lbs. 9.9 oz.,"['Antigua Green', 'Nocturne Blue']"
https://schema.org,Product,Skipper Pack,"Ready for the daily grind on or off the trail, the Granite Gear Skipper pack holds 20 liters of gear for your commute or day hike, keeping things simple for the sake of simplicity.",https://www.rei.com/rei-garage/product/206848/granite-gear-skipper-pack,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2068480001', 'sku': '2068480001', 'price': '31.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2068480002', 'sku': '2068480002', 'price': '31.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2068480003', 'sku': '2068480003', 'price': '31.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2068480004', 'sku': '2068480004', 'price': '31.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}]","['0782922308012', '0782922308029', '0782922308043', '0782922308036']",Brand,Granite Gear,https://satchel.rei.com/media/img/brand-logos/493.gif,https://www.rei.com/rei-garage/b/granite-gear,AggregateRating,4.4,5,,,,,
https://schema.org,Product,Transporter Panel Loader Pack,"Rugged, reliable and water-resistant, the Osprey Transporter Panel Loader pack helps you get from point A to point B with all your gear secure and dry.",https://www.rei.com/rei-garage/product/193532/osprey-transporter-panel-loader-pack,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1935320001', 'sku': '1935320001', 'price': '61.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1935320002', 'sku': '1935320002', 'price': '61.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}]","['0843820101843', '0843820103809']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/rei-garage/b/osprey,AggregateRating,5.0,1,,,,,
https://schema.org,Product,BLCKCHRM 22X Bravo 3.0 Pack,"Crafted from technical sailcloth with a 22° bias that gives it strength to resist tearing, the Chrome BLCKCHRM 22X Bravo 3.0 pack is both tough and light.",https://www.rei.com/product/167246/chrome-blckchrm-22x-bravo-30-pack,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1672460001', 'url': 'https://www.rei.com/product/167246/chrome-blckchrm-22x-bravo-30-pack', 'priceValidUntil': '2022-02-18', 'sku': '1672460001', 'price': '200.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1672460003', 'url': 'https://www.rei.com/product/167246/chrome-blckchrm-22x-bravo-30-pack', 'priceValidUntil': '2022-02-18', 'sku': '1672460003', 'price': '190.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1672460002', 'url': 'https://www.rei.com/product/167246/chrome-blckchrm-22x-bravo-30-pack', 'priceValidUntil': '2022-02-18', 'sku': '1672460002', 'price': '200.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0841916140363', '0841916168725', '0841916163881']",Brand,Chrome,,https://www.rei.com/b/chrome,AggregateRating,4.3,11,https://www.rei.com/media/product/167246,167246,Cycling Commuter Backpacks,2 lbs. 9.6 oz.,"['Black', 'Olive Branch']"
https://schema.org,Product,Flash 18 Pack,"So light it's barely there, the REI Co-op Flash 18 pack is nevertheless hydration compatible and big enough to hold the 10 essentials (and then some) for a day hike or ramble away from base camp.",https://www.rei.com/product/185562/rei-co-op-flash-18-pack,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620005', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2022-02-18', 'sku': '1855620005', 'price': '29.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620006', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2022-02-18', 'sku': '1855620006', 'price': '29.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620007', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2022-02-18', 'sku': '1855620007', 'price': '29.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620001', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2022-02-18', 'sku': '1855620001', 'price': '29.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620002', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2022-02-18', 'sku': '1855620002', 'price': '29.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620003', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2022-02-18', 'sku': '1855620003', 'price': '29.93', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1855620004', 'url': 'https://www.rei.com/product/185562/rei-co-op-flash-18-pack', 'priceValidUntil': '2022-02-18', 'sku': '1855620004', 'price': '39.95', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0418556200056', '0418556200063', '0418556200070', '0418556200018', '0418556200025', '0418556200032', '0418556200049']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.6,552,https://www.rei.com/media/product/185562,185562,Daypacks,9 ounces,"['Black', 'Blue Nights', 'Briarsmoke', 'Castlerock', 'Rustic Gold']"
https://schema.org,Product,Ruckpack 40 Recycled Pack - Women's,"When you need a home base for days on the road, the women's REI Co-op Ruckpack 40 pack delivers—it's got the support of a backpack, plus the storage and organization you need for multiday trips.",https://www.rei.com/product/177402/rei-co-op-ruckpack-40-recycled-pack-womens,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774020001', 'url': 'https://www.rei.com/product/177402/rei-co-op-ruckpack-40-recycled-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1774020001', 'price': '149.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774020002', 'url': 'https://www.rei.com/product/177402/rei-co-op-ruckpack-40-recycled-pack-womens', 'priceValidUntil': '2022-02-18', 'sku': '1774020002', 'price': '149.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0417740200018', '0417740200025']",Brand,REI Co-op,https://satchel.rei.com/media/img/brand-logos/959.gif,https://www.rei.com/b/rei-co-op,AggregateRating,4.5,15,https://www.rei.com/media/product/177402,177402,Travel Daypacks,2 lbs. 12.5 oz.,"['Black', 'Cedar']"
https://schema.org,Product,Transporter Roll Top Pack,"Built with rugged fabrics for challenging commutes, the Osprey Transporter Roll Top was designed with the modern city dweller in mind, no matter if you're riding a bike share or sharing a metro seat.",https://www.rei.com/rei-garage/product/203039/osprey-transporter-roll-top-pack,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2030390001', 'sku': '2030390001', 'price': '61.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2030390002', 'sku': '2030390002', 'price': '61.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2030390003', 'sku': '2030390003', 'price': '61.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition'}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/2030390004', 'sku': '2030390004', 'price': '61.73', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition'}]","['0845136087811', '0843820103847', '0843820102406']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/rei-garage/b/osprey,AggregateRating,5.0,2,,,,,
https://schema.org,Product,Talon 22 Pack - Men's,"Bring hydration, food and extra layers along wherever your imagination takes you with the men's Osprey Talon 22 pack, your new favorite day-hiking, biking or peak-bagging carry solution.",https://www.rei.com/product/177573/osprey-talon-22-pack-mens,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730008', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730008', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730005', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730005', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730004', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730004', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730007', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730007', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730006', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730006', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730001', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730001', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730003', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730003', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1775730002', 'url': 'https://www.rei.com/product/177573/osprey-talon-22-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1775730002', 'price': '135.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0843820107418', '0843820107388', '0843820100884', '0843820107401', '0843820107395', '0843820104080', '0843820100860', '0843820100846']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.6,47,https://www.rei.com/media/product/177573,177573,Daypacks,L/XL: 2 lbs. 0.64 oz,"['Cosmic Red', 'Eclipse Grey', 'Limon Green', 'Stealth Black']"
https://schema.org,Product,Aether 65 Pack - Men's,"Built to comfortably haul heavy loads for the weekend or for a week, the men's Osprey Aether 65 pack features a highly customizable fit for a variety of body shapes and sizes.",https://www.rei.com/product/177493/osprey-aether-65-pack-mens,"[{'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774930003', 'url': 'https://www.rei.com/product/177493/osprey-aether-65-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1774930003', 'price': '290.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774930004', 'url': 'https://www.rei.com/product/177493/osprey-aether-65-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1774930004', 'price': '290.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774930005', 'url': 'https://www.rei.com/product/177493/osprey-aether-65-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1774930005', 'price': '290.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774930006', 'url': 'https://www.rei.com/product/177493/osprey-aether-65-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1774930006', 'price': '290.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/OutOfStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774930001', 'url': 'https://www.rei.com/product/177493/osprey-aether-65-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1774930001', 'price': '290.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}, {'@type': 'Offer', 'image': 'https://www.rei.com/media/product/1774930002', 'url': 'https://www.rei.com/product/177493/osprey-aether-65-pack-mens', 'priceValidUntil': '2022-02-18', 'sku': '1774930002', 'price': '290.00', 'priceCurrency': 'USD', 'availability': 'https://schema.org/InStock', 'itemCondition': 'https://schema.org/NewCondition', 'availableDeliveryMethod': ['https://schema.org/ParcelService'], 'seller': {'@type': 'Organization', 'name': 'REI Co-op'}}]","['0843820108828', '0843820108842', '0843820109108', '0843820109122', '0843820108781', '0843820108804']",Brand,Osprey,https://satchel.rei.com/media/img/brand-logos/10218.gif,https://www.rei.com/b/osprey,AggregateRating,4.7,31,https://www.rei.com/media/product/177493,177493,Backpacking Packs,4 lbs. 14.7 oz.,"['Black', 'Deep Water Blue', 'Garlic Mustard Green']"
